                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                0.85983,                0.75253,                  1.007,                0.59027,                0.73333,                0.68258,                0.52691,                0.93342,                  1.244,                0.98776,             0.00080883,             0.00080883,             0.00080883
                    106,                0.83349,                 0.7118,                0.99686,                  0.596,                0.72917,                0.65913,                 0.4816,                0.97184,                  1.231,                 1.0191,             0.00080058,             0.00080058,             0.00080058
                    107,                 0.8331,                0.72823,                 1.0016,                0.49597,                0.83073,                0.63263,                0.46933,                0.97714,                 1.3824,                 1.0258,             0.00079233,             0.00079233,             0.00079233
                    108,                0.85022,                0.73228,                 1.0084,                0.65777,                 0.7705,                0.71696,                0.54571,                0.92339,                 1.0534,                 1.0153,             0.00078407,             0.00078407,             0.00078407
                    109,                0.81892,                0.69935,                0.97957,                0.65739,                0.78848,                0.73974,                0.56034,                0.94065,                  0.967,                 1.0208,             0.00077582,             0.00077582,             0.00077582
                    110,                0.83217,                0.76797,                0.99611,                0.59672,                0.78333,                0.71953,                0.53304,                0.94924,                 1.0449,                 1.0229,             0.00076757,             0.00076757,             0.00076757
                    111,                0.83853,                0.71553,                 1.0013,                0.60615,                0.81609,                 0.6951,                0.54211,                0.86627,                 1.1372,                0.97159,             0.00075932,             0.00075932,             0.00075932
                    112,                0.78393,                 0.7039,                0.97373,                0.62446,                0.74751,                0.69081,                0.53846,                0.90367,                 1.3422,                 0.9819,             0.00075107,             0.00075107,             0.00075107
                    113,                0.85018,                0.78476,                 1.0126,                0.72339,                0.69167,                0.70814,                0.52143,                0.94714,                 1.1347,                 1.0174,             0.00074282,             0.00074282,             0.00074282
                    114,                0.79226,                0.72147,                0.97297,                  0.616,                0.76637,                0.72005,                0.51525,                0.96777,                 1.0776,                  1.048,             0.00073456,             0.00073456,             0.00073456
                    115,                0.76174,                0.66516,                0.97045,                0.62811,                0.71247,                0.69537,                0.52501,                0.91723,                 1.2221,                 1.0095,             0.00072631,             0.00072631,             0.00072631
                    116,                0.80193,                0.68065,                0.98175,                 0.6549,                0.78333,                0.71749,                0.54697,                0.92872,                 1.0549,                 1.0066,             0.00071806,             0.00071806,             0.00071806
                    117,                0.80724,                 0.6992,                0.99219,                 0.6254,                0.78381,                0.74271,                0.55077,                0.90206,                 1.0728,                0.98651,             0.00070981,             0.00070981,             0.00070981
                    118,                0.80206,                0.71873,                 1.0003,                0.61274,                   0.75,                0.71771,                0.55106,                 0.9037,                 1.2271,                0.97812,             0.00070156,             0.00070156,             0.00070156
                    119,                0.76877,                0.67009,                0.97094,                0.62067,                0.70833,                0.70579,                0.51643,                0.91178,                 1.2061,                0.97974,             0.00069331,             0.00069331,             0.00069331
                    120,                0.82441,                0.68545,                0.98458,                0.65312,                0.76734,                0.69077,                 0.5203,                 0.9298,                 1.2009,                0.99837,             0.00068505,             0.00068505,             0.00068505
                    121,                0.79098,                0.65386,                0.97749,                0.57517,                0.78414,                0.68071,                0.51545,                0.93297,                 1.2064,                 1.0003,              0.0006768,              0.0006768,              0.0006768
                    122,                0.84475,                0.68083,                0.99189,                0.63883,                0.71626,                0.71892,                0.54471,                0.91645,                 1.2445,                 1.0024,             0.00066855,             0.00066855,             0.00066855
                    123,                0.76675,                0.63126,                0.97041,                0.62853,                0.79583,                0.71907,                0.55199,                0.92395,                 1.0994,                 1.0053,              0.0006603,              0.0006603,              0.0006603
                    124,                0.77321,                0.63637,                0.97633,                0.58464,                0.79313,                0.69285,                0.54474,                0.95064,                 1.1762,                 1.0128,             0.00065205,             0.00065205,             0.00065205
                    125,                 0.7339,                0.60421,                0.95321,                 0.6775,                0.69228,                 0.7007,                0.53767,                0.93533,                 1.3107,                0.99186,              0.0006438,              0.0006438,              0.0006438
                    126,                0.78782,                0.68528,                0.97407,                0.66156,                0.67917,                  0.721,                0.55322,                0.95344,                 1.2829,                 1.0184,             0.00063554,             0.00063554,             0.00063554
                    127,                0.75237,                0.63582,                0.95464,                0.58709,                0.75417,                0.70801,                0.52741,                0.94818,                 1.1965,                 1.0045,             0.00062729,             0.00062729,             0.00062729
                    128,                0.80874,                0.64135,                0.99891,                0.61741,                0.65658,                0.68565,                 0.5205,                0.97104,                  1.534,                 1.0338,             0.00061904,             0.00061904,             0.00061904
                    129,                0.76454,                0.60763,                0.96919,                0.65039,                  0.625,                0.67767,                0.51038,                  1.003,                 1.3714,                 1.0559,             0.00061079,             0.00061079,             0.00061079
                    130,                0.76262,                0.60604,                0.97076,                0.66349,                0.63828,                0.68368,                0.51494,                 0.9082,                 1.2547,                 1.0023,             0.00060254,             0.00060254,             0.00060254
                    131,                0.71282,                0.61718,                0.95111,                0.62809,                0.79364,                0.72915,                0.55032,                0.98859,                 1.0332,                 1.0481,             0.00059429,             0.00059429,             0.00059429
                    132,                0.71677,                0.60597,                0.95958,                0.72643,                0.64753,                0.71647,                0.53723,                0.92325,                 1.1897,                0.99419,             0.00058603,             0.00058603,             0.00058603
                    133,                0.75802,                0.61629,                0.98683,                0.62282,                0.81387,                0.70725,                0.53974,                0.91111,                 1.1375,                0.97675,             0.00057778,             0.00057778,             0.00057778
