                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                0.58523,                0.41489,                0.89647,                0.52191,                 0.7375,                0.64217,                0.50414,                0.94142,                 1.4423,                 1.0147,             0.00071806,             0.00071806,             0.00071806
                    117,                0.56363,                0.41747,                0.88187,                0.58394,                 0.6194,                0.63489,                0.51039,                0.92564,                  1.288,                  1.013,             0.00070981,             0.00070981,             0.00070981
                    118,                0.54793,                0.41389,                0.88005,                0.57924,                0.74034,                0.67965,                0.54271,                0.91681,                 1.2603,                 1.0039,             0.00070156,             0.00070156,             0.00070156
                    119,                0.57337,                0.42723,                0.89861,                0.60805,                 0.7274,                0.65919,                0.52043,                0.95551,                 1.1768,                 1.0231,             0.00069331,             0.00069331,             0.00069331
                    120,                0.53223,                0.40387,                0.86942,                0.61807,                0.62083,                0.60122,                0.49113,                0.88675,                 1.8257,                 1.0022,             0.00068505,             0.00068505,             0.00068505
                    121,                0.53791,                0.40407,                0.88316,                0.53592,                0.80244,                0.65031,                0.51854,                0.89317,                 1.3746,                 1.0155,              0.0006768,              0.0006768,              0.0006768
                    122,                0.55546,                0.40391,                0.89843,                0.68057,                 0.6875,                0.67337,                 0.5377,                0.91228,                 1.2557,                0.99649,             0.00066855,             0.00066855,             0.00066855
                    123,                0.54304,                0.39455,                 0.8744,                0.56615,                0.73845,                0.67153,                0.53227,                 0.9349,                 1.2678,                 1.0079,              0.0006603,              0.0006603,              0.0006603
                    124,                0.54427,                 0.3817,                 0.8794,                0.62496,                0.73285,                0.65428,                0.52794,                0.92126,                 1.2697,                 1.0152,             0.00065205,             0.00065205,             0.00065205
                    125,                0.53542,                0.37954,                0.87815,                0.64138,                0.63666,                0.63846,                0.50872,                0.91375,                  1.261,                 1.0229,              0.0006438,              0.0006438,              0.0006438
                    126,                0.55326,                0.40163,                0.88339,                 0.5678,                  0.775,                0.63489,                0.51606,                    0.9,                 1.4852,                 1.0021,             0.00063554,             0.00063554,             0.00063554
                    127,                0.56571,                0.41099,                0.88303,                 0.5849,                 0.6397,                0.62711,                0.49336,                 0.9288,                 1.2451,                  1.015,             0.00062729,             0.00062729,             0.00062729
                    128,                 0.5621,                0.39855,                0.88898,                0.65484,                0.66566,                0.65557,                0.51685,                0.94134,                 1.3616,                 1.0191,             0.00061904,             0.00061904,             0.00061904
                    129,                0.52846,                0.40038,                0.86441,                0.59319,                0.75903,                0.67747,                0.52886,                0.95327,                 1.1554,                  1.023,             0.00061079,             0.00061079,             0.00061079
                    130,                0.52433,                 0.3918,                0.88698,                0.64133,                0.69515,                0.67246,                0.53136,                0.90502,                 1.1855,                 1.0079,             0.00060254,             0.00060254,             0.00060254
                    131,                 0.5228,                0.38592,                0.87946,                0.63236,                 0.7625,                0.67209,                   0.53,                0.86857,                 1.1238,                0.97398,             0.00059429,             0.00059429,             0.00059429
                    132,                 0.5264,                0.38598,                0.87225,                0.53197,                0.77246,                0.64716,                0.51628,                0.86886,                 1.2876,                0.96492,             0.00058603,             0.00058603,             0.00058603
                    133,                0.53613,                0.38753,                0.87079,                0.68584,                 0.6927,                0.63913,                0.50822,                0.91342,                 1.3798,                 1.0088,             0.00057778,             0.00057778,             0.00057778
